id,Number,sentiment,text
119,6375,0,"problem encountered train multiple gpus caffe. issue summary i installed caffe ubuntu16.04 cuda8.0 cudnn5.0. installation normal, using single gpu caffe run smoothly, use command gpu use multiple gpu, terminal keep unchanged seehowever report mistake. i use sudo kill 9 pid stop process. what s problem ? anyone help me ? steps reproduce ! image (https user images.githubusercontent.com 35474700 39393837 9b94f9ea 4afc 11e8 99ef cbfe08844fe8.png ) ! image (https user images.githubusercontent.com 35474700 39393848 bcf8a26c 4afc 11e8 93d8 773671ebb935.png ) tried solutions reinstall nccl recompile caffe help system configuration operating system ubuntu compiler gcc 5.4.0 cuda version (if applicable ) cuda 8.0.44 linux cudnn version (if applicable ) cudnn 8.0 linux x64 v5.1 blas openblas 0.2.20 python version (if using pycaffe ) python2.7 matlab version (if using matcaffe ) issue checklist"
25,2406,1,prelu slow. did benchmarking found prelu slower conv layer backpropagation i0502 15 58 03.235862 19023 caffe.cpp 276 conv1 forward 23.0175 ms. i0502 15 58 03.235872 19023 caffe.cpp 279 conv1 backward 26.5506 ms. i0502 15 58 03.235882 19023 caffe.cpp 276 prelu1 forward 5.75406 ms. i0502 15 58 03.235893 19023 caffe.cpp 279 prelu1 backward 111.537 ms. https groups.google.com forum !topic caffe users xj7eamrmgi a small change prelu layer.cu speeds prelu 3 4 times change caffe get blocks(count ) to caffe get blocks(cdim ) i ran caffe test passed. other i think rest code optimized backpropagation 1 output time. is someone working that ?
239,6288,0,failed make . makefile 6 makefile.config found. see makefile.config.example.. stop. zhouyihan desktop nhp04ou mnt c users desktop caffe caffe master caffe master make protoc src caffe proto caffe.proto cxx .build release src caffe proto caffe.pb.cc cxx src caffe blob.cpp cxx src caffe common.cpp cxx src caffe data transformer.cpp cxx src caffe internal thread.cpp cxx src caffe layer.cpp cxx src caffe layers absval layer.cpp cxx src caffe layers accuracy layer.cpp cxx src caffe layers argmax layer.cpp cxx src caffe layers base conv layer.cpp cxx src caffe layers base data layer.cpp cxx src caffe layers batch norm layer.cpp cxx src caffe layers batch reindex layer.cpp cxx src caffe layers bias layer.cpp cxx src caffe layers bnll layer.cpp cxx src caffe layers concat layer.cpp cxx src caffe layers contrastive loss layer.cpp cxx src caffe layers conv layer.cpp cxx src caffe layers crop layer.cpp cxx src caffe layers cudnn conv layer.cpp cxx src caffe layers cudnn deconv layer.cpp cxx src caffe layers cudnn lcn layer.cpp cxx src caffe layers cudnn lrn layer.cpp cxx src caffe layers cudnn pooling layer.cpp cxx src caffe layers cudnn relu layer.cpp cxx src caffe layers cudnn sigmoid layer.cpp cxx src caffe layers cudnn softmax layer.cpp cxx src caffe layers cudnn tanh layer.cpp cxx src caffe layers data layer.cpp cxx src caffe layers deconv layer.cpp cxx src caffe layers dropout layer.cpp cxx src caffe layers dummy data layer.cpp cxx src caffe layers eltwise layer.cpp cxx src caffe layers elu layer.cpp cxx src caffe layers embed layer.cpp cxx src caffe layers euclidean loss layer.cpp cxx src caffe layers exp layer.cpp cxx src caffe layers filter layer.cpp cxx src caffe layers flatten layer.cpp cxx src caffe layers hdf5 data layer.cpp src caffe layers hdf5 data layer.cpp 13 18 fatal error hdf5.h no file directory compilation terminated. makefile 581 recipe target .build release src caffe layers hdf5 data layer.o failed make .build release src caffe layers hdf5 data layer.o error 1
180,1160,0,"cant run tests caffe parallel version. hello!, every body. i tried compile parallel version caffe, i found make make test, cant run make runtest. the error info error loading shared libraries libcudart.so.6.5 cannot open shared object file no shuch file directory. i installed cudnn version caffe common caffe, ok appear error. can expert help me ? thanks advance!"
67,4868,0,no support unicode literals caffe.net. currently pieces caffe.net accept unicode literals first second arguments generate cryptic messages call signature underlying c . i discovered i habit writing python2 3 compliant code i always code get really basic stuff way. this however breaks init method c code behind net class. i already gotten around addressed release.
87,6740,0,nvcc fatal a single input file required non link phase outputfile specified. issue summary protoc src caffe proto caffe.proto cxx .build debug src caffe proto caffe.pb.cc cxx src caffe util upgrade proto.cpp cxx src caffe util signal handler.cpp cxx src caffe util math functions.cpp cxx src caffe util io.cpp cxx src caffe util insert splits.cpp cxx src caffe util im2col.cpp cxx src caffe util hdf5.cpp cxx src caffe util db lmdb.cpp cxx src caffe util db leveldb.cpp cxx src caffe util db.cpp cxx src caffe util cudnn.cpp cxx src caffe util blocking queue.cpp cxx src caffe util benchmark.cpp cxx src caffe solvers sgd solver.cpp cxx src caffe solvers rmsprop solver.cpp cxx src caffe solvers nesterov solver.cpp cxx src caffe solvers adam solver.cpp cxx src caffe solvers adagrad solver.cpp cxx src caffe solvers adadelta solver.cpp cxx src caffe layers window data layer.cpp cxx src caffe layers tile layer.cpp cxx src caffe layers threshold layer.cpp cxx src caffe layers tanh layer.cpp cxx src caffe layers swish layer.cpp cxx src caffe layers spp layer.cpp cxx src caffe layers split layer.cpp cxx src caffe layers softmax loss layer.cpp cxx src caffe layers softmax layer.cpp cxx src caffe layers slice layer.cpp cxx src caffe layers silence layer.cpp cxx src caffe layers sigmoid layer.cpp cxx src caffe layers sigmoid cross entropy loss layer.cpp cxx src caffe layers scale layer.cpp cxx src caffe layers rnn layer.cpp cxx src caffe layers reshape layer.cpp cxx src caffe layers relu layer.cpp cxx src caffe layers reduction layer.cpp cxx src caffe layers recurrent layer.cpp cxx src caffe layers prelu layer.cpp cxx src caffe layers power layer.cpp cxx src caffe layers pooling layer.cpp cxx src caffe layers parameter layer.cpp cxx src caffe layers neuron layer.cpp cxx src caffe layers mvn layer.cpp cxx src caffe layers multinomial logistic loss layer.cpp cxx src caffe layers memory data layer.cpp cxx src caffe layers lstm unit layer.cpp cxx src caffe layers lstm layer.cpp cxx src caffe layers lrn layer.cpp cxx src caffe layers loss layer.cpp cxx src caffe layers log layer.cpp cxx src caffe layers input layer.cpp cxx src caffe layers inner product layer.cpp cxx src caffe layers infogain loss layer.cpp cxx src caffe layers image data layer.cpp cxx src caffe layers im2col layer.cpp cxx src caffe layers hinge loss layer.cpp cxx src caffe layers hdf5 output layer.cpp cxx src caffe layers hdf5 data layer.cpp cxx src caffe layers flatten layer.cpp cxx src caffe layers filter layer.cpp cxx src caffe layers exp layer.cpp cxx src caffe layers euclidean loss layer.cpp cxx src caffe layers embed layer.cpp cxx src caffe layers elu layer.cpp cxx src caffe layers eltwise layer.cpp cxx src caffe layers dummy data layer.cpp cxx src caffe layers dropout layer.cpp cxx src caffe layers deconv layer.cpp cxx src caffe layers data layer.cpp cxx src caffe layers cudnn tanh layer.cpp cxx src caffe layers cudnn softmax layer.cpp cxx src caffe layers cudnn sigmoid layer.cpp cxx src caffe layers cudnn relu layer.cpp cxx src caffe layers cudnn pooling layer.cpp cxx src caffe layers cudnn lrn layer.cpp cxx src caffe layers cudnn lcn layer.cpp cxx src caffe layers cudnn deconv layer.cpp cxx src caffe layers cudnn conv layer.cpp cxx src caffe layers crop layer.cpp cxx src caffe layers conv layer.cpp cxx src caffe layers contrastive loss layer.cpp cxx src caffe layers concat layer.cpp cxx src caffe layers clip layer.cpp cxx src caffe layers bnll layer.cpp cxx src caffe layers bias layer.cpp cxx src caffe layers batch reindex layer.cpp cxx src caffe layers batch norm layer.cpp cxx src caffe layers base data layer.cpp cxx src caffe layers base conv layer.cpp cxx src caffe layers argmax layer.cpp cxx src caffe layers accuracy layer.cpp cxx src caffe layers absval layer.cpp cxx src caffe syncedmem.cpp cxx src caffe solver.cpp cxx src caffe parallel.cpp cxx src caffe net.cpp cxx src caffe layer factory.cpp cxx src caffe layer.cpp cxx src caffe internal thread.cpp cxx src caffe data transformer.cpp cxx src caffe common.cpp cxx src caffe blob.cpp nvcc src caffe util math functions.cu nvcc fatal a single input file required non link phase outputfile specified make .build debug cuda src caffe util math functions.o error 1 system configuration operating system linux compiler gcc 4.8.5 cuda version (if applicable ) cuda 10 cuda 9 tried cudnn version (if applicable ) 7.4.1 blas open python version (if using pycaffe ) 2.7 tried solutions i tried use cuda9 10 failed. it s strange nvcc fatal information. i know continue. can anyone help me ? thank !!!
4,2448,1,"cpu usage low level. hi everyone. when i run caffe cpu usage close 100 , iteration needs 0.34s. however, several iterations cpu usage drops significantly, iteration needs 5s, time data io. my system ubuntu 14.04 data layer lmdb. does anybody know solve problem ? thanks! here comparison running time 1. high cpu usage 1. low cpu usage thanks!"
6,6557,1,"caffe hang without error prompt creating layer data using fine tuning train. thank watching, i spent lots time cannot find solution. problem i fine tuning train, caffe hang without error layer factory.hpp 77 creating layer data console shows caffe initializing net parameters create layers. it completed first time hang second time. you see bottom i wonder memory import parameters create layers ? i changed origin illeagal, when i change output num, means num parameters changed well, origin caffelmodel file fit change ? limit windows imagedata work the net uses imagedata layer image lmdb automatically, happend, windows ? i changed i changed origin net finetuning do, i think. i want finetune googlenet,so i change output num 3 inproduct layer i change name i add propagate down choice layers avoid backward evaluation. i changed source path,batch size rate parameter. i decrease parameter solver file data set small. i changed solver cpu mode. terminal message using git bash terminal."
48,5839,0,"cd. please use caffe users list (https groups.google.com forum !forum caffe users ) usage, installation, modeling questions, requests help. do post requests issues. doing interferes development caffe. please read guidelines contributing (https github.com bvlc caffe blob master contributing.md ) submitting issue. issue summary steps reproduce if difficulty building caffe training model, please ask caffe users mailing list. if reporting build error seems due bug caffe, please attach build configuration (either makefile.config cmakecache.txt ) output make (or cmake ) command. your system configuration operating system compiler cuda version (if applicable ) cudnn version (if applicable ) blas python matlab version (for pycaffe matcaffe respectively )"
14,2624,1,"20 testing accuracy difference cpu gpu cifar10 dataset. cpu gpu traning given result, no! i training cifar10 example architecture shown below. i think suppose cpu gpu would give roughly accuracy loss values. with parameters except cpu gpu, two experiment much different test accuracy. gpu i0619 12 18 22.621153 15991 solver.cpp 269 iteration 5000, testing net ( 0 ) i0619 12 18 22.898356 15991 solver.cpp 318 test net output 0 accuracy 0.5712 i0619 12 18 22.898421 15991 solver.cpp 318 test net output 1 loss 1.35011 ( 1 1.35011 loss ) cpu i0619 12 28 27.662317 15616 solver.cpp 269 iteration 5000, testing net ( 0 ) i0619 12 28 31.197854 15616 solver.cpp 318 test net output 0 accuracy 0.3764 i0619 12 28 31.197901 15616 solver.cpp 318 test net output 1 loss 1.78204 ( 1 1.78204 loss ) here solver.prototxt net examples cifar10 cifar10 cs231n train test.prototxt test iter 100 test interval 500 base lr 0.0001 momentum 0.9 weight decay 0.001 lr policy fixed display 100 max iter 5000 snapshot 500 snapshot prefix examples cifar10 cifar10 cs231n solver mode gpu here train test.prototxt name cifar10 cs231n layers name cifar type data top data top label data param source examples cifar10 cifar10 train lmdb batch size 100 backend lmdb transform param mean file examples cifar10 mean.binaryproto include phase train layers name cifar type data top data top label data param source examples cifar10 cifar10 test lmdb batch size 100 backend lmdb transform param mean file examples cifar10 mean.binaryproto include phase test layers name conv1 type convolution bottom data top conv1 blobs lr 1 blobs lr 2 convolution param num output 32 pad 2 kernel size 5 stride 1 weight filler type constant value 0.001 bias filler type constant value 0.001 layers name relu1 type relu bottom conv1 top relu1 layers name pool1 type pooling bottom relu1 top pool1 pooling param pool max kernel size 2 stride 2 layers name ip1 type inner product bottom pool1 top ip1 blobs lr 1 blobs lr 2 inner product param num output 10 weight filler type constant value 0.001 bias filler type constant value 0.001 layers name accuracy type accuracy bottom ip1 bottom label top accuracy include phase test layers name loss type softmax loss bottom ip1 bottom label top loss"
204,4634,0,a demo question gpu
52,3030,0,"solver progress plotting. i ve used gunplot plot accuracy solver epochs wondering whether would functionality caffe would like built in ? i suppose would add another optional dependancy, i ve found .png plot training really assists gaining higher level perspective model performing, gives greater insight change hyper parameters effects curve training. let know would considered useful tool not."
46,949,0,"how develop new layer ? . hi, i want create cumtom layer, number output units n 2, n number input variables. unit(i,j ) f(inp(i ) ,inp(j ) ) . i want unit(i,j ) produces output according input present position j only. how create layer ?"
31,6780,1,getting loss zero training ssd 300x300 kitti dataset. issue summary ! caffe issue image (https user images.githubusercontent.com 34826390 58903355 dc5b5680 86ca 11e9 8651 ae10cb77e1c4.png ) i able train ssd 300x300 kitti dataset. the detection eval zero training.
58,4401,0,"matcaffe octave. hi, i found caffe support octave interface https github.com bvlc caffe blob master matlab cmakelists.txt i installed uncomment . still said required matlab binary is octave interface still ongoing feature ?"
254,4439,0,"caffe make installation cudnn status fail. during caffe installation process, i managed gone make all make test without error. i got error shown make runtest . would like seek guidance. ! cudnn fail (https cloud.githubusercontent.com assets 20381221 16713251 f94710c0 46d3 11e6 8724 e4163ba28fda.png ) i already installed cuda8.0 rc cudnn5. my nvidia gpu gtx960 able meet compute capability cudnn. ! nvidia driver (https cloud.githubusercontent.com assets 20381221 16713253 fea34480 46d3 11e6 9c8f 3bec37b1975a.png ) my caffe version shown below ! caffe version (https cloud.githubusercontent.com assets 20381221 16713255 017c9f8a 46d4 11e6 8201 fe6d45f2620c.png ) i already included cudnn 5 makefile.config verified using cmake.. build directory. ! nvidia cuda (https cloud.githubusercontent.com assets 20381221 16713256 062d21b2 46d4 11e6 8b86 f97370d3bb11.png )"
127,5661,0,"pycaffe occupy gpus avaliables. using code line 19 notebook example http nbviewer.jupyter.org github bvlc caffe blob master examples 01 learning lenet.ipynb (url ) , created python code create run caffe model. but, call method ipython, even specified gpu want use, caffe occupy gpus avaliables. my code is your system configuration operating system ubuntu 14.04 caffe version 0.15.13 python 2.7.6"
191,3833,0,"the bias learnt 1x1 conv layer. hi there, i whether i make mistake not, i found bias 1x1 conv layer learnt (which exactly initialization value ) latest version caffe, even i double check second mult lr set 2.0 prototxt. could anyone help load google net check bias value 1x1 layers, conv2 3x3 reduce ? apologize i make something wrong. )"
282,2662,0,"create new imagenet.bet.pickle file own. i trained model myself,i want use web demo,so i read example web demo app.py code, bet file (  data ilsvrc12 imagenet.bet.pickle.format(repo dirname ) ) , line code,i kown imagenet.bet.pickle file create, necessary,who tell solve problem, thanks."
78,6832,0,"check failed axis index num axes( ) (1 vs. 0 ) axis 1 range 0 d blob shape (0 ) . when i run code githubwhich face alignment two stage re initialization ,i got following error i0911 08 08 29.921020 12228 layer factory.hpp 88 creating layer input i0911 08 08 29.922020 12228 net.cpp 100 creating layer input i0911 08 08 29.922020 12228 net.cpp 418 input data i0911 08 08 29.923020 12228 net.cpp 150 setting input i0911 08 08 29.924021 12228 net.cpp 157 top shape 1 3 448 448 (602112 ) i0911 08 08 29.927022 12228 net.cpp 165 memory required data 2408448 i0911 08 08 29.927022 12228 layer factory.hpp 88 creating layer data input 0 split i0911 08 08 29.928025 12228 net.cpp 100 creating layer data input 0 split i0911 08 08 29.928025 12228 net.cpp 444 data input 0 split data i0911 08 08 29.929024 12228 net.cpp 418 data input 0 split data input 0 split 0 i0911 08 08 29.930024 12228 net.cpp 418 data input 0 split data input 0 split 1 i0911 08 08 29.930024 12228 net.cpp 150 setting data input 0 split i0911 08 08 29.930024 12228 net.cpp 157 top shape 1 3 448 448 (602112 ) i0911 08 08 29.932025 12228 net.cpp 157 top shape 1 3 448 448 (602112 ) i0911 08 08 29.932025 12228 net.cpp 165 memory required data 7225344 i0911 08 08 29.932025 12228 layer factory.hpp 88 creating layer downsample data i0911 08 08 29.932025 12228 net.cpp 100 creating layer downsample data i0911 08 08 29.932025 12228 net.cpp 444 downsample data data input 0 split 0 i0911 08 08 29.932025 12228 net.cpp 418 downsample data downsample data i0911 08 08 29.932025 12228 net.cpp 150 setting downsample data i0911 08 08 29.932025 12228 net.cpp 157 top shape (0 ) i0911 08 08 29.932025 12228 net.cpp 165 memory required data 7225344 i0911 08 08 29.933027 12228 layer factory.hpp 88 creating layer net1 conv1 i0911 08 08 29.933027 12228 net.cpp 100 creating layer net1 conv1 i0911 08 08 29.933027 12228 net.cpp 444 net1 conv1 downsample data i0911 08 08 29.933027 12228 net.cpp 418 net1 conv1 net1 conv1 f0911 08 08 29.933027 12228 blob.hpp 122 check failed axis index num axes( ) (1 vs. 0 ) axis 1 range 0 d blob shape (0 ) check failure stack trace the part deploy follows. name facial point net input data input dim 1 input dim 3 input dim 448 input dim 448 layer name downsample data type subsamplepooling bottom data top downsample data subsample pooling param output h 60 output w 60 layer name net1 conv1 type convolution bottom downsample data top net1 conv1 param lr mult 1 decay mult 1 param lr mult 2 decay mult 0 convolution param num output 20 pad 0 kernel size 5 stride 1 weight filler type gaussian std 0.01 bias filler type constant value 0 layer name net1 prelu1 type prelu bottom net1 conv1 top net1 conv1 layer name net1 pool1 type pooling bottom net1 conv1 top net1 pool1 pooling param pool max kernel size 2 stride 2 does anyone know problem ?"
107,1918,0,"layers heterogeneous data types. it currently seem possible define layers different data types. i noticed jeffdonahue s ( 1872 ) works around casting floating point inputs . specifically, i hoping implement layer encodes dna sequence 1 of n encoding using . this seem possible current architecture ill probably work around pre encoding data. however, maybe possible make architecture flexible enough allow sort thing."
9,6065,1,"unable reproduce accuracy bvlc alexnet. issue summary i use model definition(models bvlc alexnet train val.prototxt ) training protocol(models bvlc alexnet solver.prototxt ) provided caffe train alexnet imagenet.the modification i made replacing mean.binaryproto mean values computed facebook.and i checked close 103.894,116.555,122.579 vs 103.94,116.78,123.68 . but accuracy validation set i got 55.06 observably low compared one reported caffe comunity(57.1 ,https github.com bvlc caffe tree master models bvlc alexnet ) . the differences mean values tiny i think reasons making large drop accuracy. then i use pre trained caffemodel provided caffe(http dl.caffe.berkeleyvision.org bvlc alexnet.caffemodel ) get accuracy.it still fall behind reference accuracy, 55.9 vs 57.1 . the imagenet lmdb dataset created script examples imagenet create imagenet.sh resize true. could anyone give suggestions problem ? steps reproduce train alexnet using caffe . build tools caffe train gpu 0 solver models bvlc alexnet solver.prototxt use pre trained alexnet model . build tools caffe test gpu 0 model models bvlc alexnet train val.prototxt weights models bvlc alexnet.caffemodel your system configuration operating system ubuntu 16.04 compiler nvcc 8,gcc 5.4.0 cuda version (if applicable ) cuda8 cudnn version (if applicable ) cudnn515 blas atlas ,cublas8.0"
108,4288,0,"test benchmark.cpp failed uses boost this thread sleep deprecated 1.53.0 removal 1.56.0. on current build caffe cuda 7.5 cudnn 4 visual studio 2013, tests pass except timer class 4 tests test benchmark.cpp fail (more details including output found closed issue benchmarktest fails 4280 ) . inspection shows tests use deprecated since 1.53 withdrawn 1.56. suitable replacement could be however making replacement fix errors completely. is underlying timer used timer class updated thread asleep ? the timer reporting times tests seems accurate!"
285,3167,0,how extract one image feature ? . i want extract one image feature without prototxt file. not batch feature. the image loaded disk. we need configuration file set images path.thank you!
269,1832,0,debug caffe ? . i want know debug caffe step step. i find main function
3,3086,1,"pycaffe backward( ) produces zero gradients gpu mode. im working generating saliency maps though gradient data, this (http www.robots.ox.ac.uk vgg publications 2014 simonyan14a simonyan14a.pdf ) famous paper. it works well using pycaffe cpu mode. when gpu mode, gradients computed backward pass zeros. im using ubuntu 14.04, vgg net without data layer i set force backward true. this code works this works, indeed"
198,4067,0,does new release verify multigpu caffe ? . the new release multigpu caffe may correct. but quite different nvcaffe.
206,1993,0,"error (unix time ) try using gnu date. hi, when i tried train model bvlc reference caffenet data set, i problem anyone tell fix it ? ! screen shot 2015 02 26 11 18 01 pm (https cloud.githubusercontent.com assets 11225386 6409029 76ee1e34 be12 11e4 8e3c 4be0f42a528c.png )"
241,651,0,where eltwiseparameter eltwiseop ? . where layerparameter layertype eltwise eltwiseparameter eltwiseop file caffe include caffe vision layers.hpp find proto.
234,6024,0,"batchnormparameter field named scale bias . i try run caffe.netparameter example find error parsing text format caffe.netparameter logging like this libprotobuf error google protobuf text format.cc 245 error parsing text format caffe.netparameter 52 15 message type caffe.batchnormparameter field named scale bias . warning logging initgooglelogging( ) written stderr f1102 09 40 47.271351 37064 upgrade proto.cpp 122 check failed readprotofromtextfile(param file, param ) failed parse netparameter file home zhezhan2 pymodel train val gpu.prototxt check failure stack trace run gpu.sh line 2 37064 aborted (core dumped ) python compare two model.py tool 1 caffe file 1 home zhezhan2 pymodel train val gpu.prototxt tool 2 caffe file 2 home zhezhan2 pymodel train val mkl.prototxt"
1,4102,1,"change batch size method reshape( ) . i used deploy.prototxt initialize new net, batch size 256, loading deploy.prototxt i use following code as i run forward( ) ,the runing time 13 ms. but i change size deploy.prototxt,the forward( ) runing time follows prototxt size 256 new batch size 16 runing time 13ms prototxt size 16 new batch size 16 runing time 1.5ms prototxt size 1024 new batch size 16 runing time 60ms method reshape( ) seems work. thanks"
268,6095,0,cannot find lopencv core. the command make j 64 make distribute j 64 protoc src caffe proto caffe.proto cxx src caffe util cudnn.cpp cxx src caffe util hdf5.cpp cxx src caffe util db.cpp cxx src caffe util db lmdb.cpp cxx src caffe util insert splits.cpp cxx src caffe util blocking queue.cpp cxx src caffe util math functions.cpp cxx src caffe util db leveldb.cpp cxx src caffe util benchmark.cpp cxx src caffe util upgrade proto.cpp cxx src caffe util im2col.cpp cxx src caffe util io.cpp cxx src caffe util signal handler.cpp cxx src caffe syncedmem.cpp cxx src caffe layer.cpp cxx src caffe internal thread.cpp cxx src caffe blob.cpp cxx src caffe layer factory.cpp cxx src caffe solver.cpp cxx src caffe solvers rmsprop solver.cpp cxx src caffe solvers adadelta solver.cpp cxx src caffe solvers sgd solver.cpp cxx src caffe solvers nesterov solver.cpp cxx src caffe solvers adam solver.cpp cxx src caffe solvers adagrad solver.cpp cxx src caffe parallel.cpp cxx src caffe layers log layer.cpp cxx src caffe layers bias layer.cpp cxx src caffe layers filter layer.cpp cxx src caffe layers loss layer.cpp cxx src caffe layers hinge loss layer.cpp cxx src caffe layers cudnn sigmoid layer.cpp cxx src caffe layers cudnn pooling layer.cpp cxx src caffe layers sigmoid cross entropy loss layer.cpp cxx src caffe layers input layer.cpp cxx src caffe layers elu layer.cpp cxx src caffe layers cudnn lrn layer.cpp cxx src caffe layers base conv layer.cpp cxx src caffe layers multinomial logistic loss layer.cpp cxx src caffe layers pooling layer.cpp cxx src caffe layers crop layer.cpp cxx src caffe layers relu layer.cpp cxx src caffe layers threshold layer.cpp cxx src caffe layers cudnn lcn layer.cpp cxx src caffe layers scale layer.cpp cxx src caffe layers concat layer.cpp cxx src caffe layers spp layer.cpp cxx src caffe layers contrastive loss layer.cpp cxx src caffe layers lrn layer.cpp cxx src caffe layers split layer.cpp cxx src caffe layers inner product layer.cpp cxx src caffe layers batch reindex layer.cpp cxx src caffe layers mvn layer.cpp cxx src caffe layers softmax loss layer.cpp cxx src caffe layers tanh layer.cpp cxx src caffe layers power layer.cpp cxx src caffe layers image data layer.cpp cxx src caffe layers cudnn conv layer.cpp cxx src caffe layers absval layer.cpp cxx src caffe layers embed layer.cpp cxx src caffe layers window data layer.cpp cxx src caffe layers bnll layer.cpp cxx src caffe layers euclidean loss layer.cpp cxx src caffe layers im2col layer.cpp cxx src caffe layers parameter layer.cpp cxx src caffe layers memory data layer.cpp cxx src caffe layers argmax layer.cpp cxx src caffe layers reduction layer.cpp cxx src caffe layers data layer.cpp cxx src caffe layers dummy data layer.cpp cxx src caffe layers silence layer.cpp cxx src caffe layers batch norm layer.cpp cxx src caffe layers conv layer.cpp cxx src caffe layers prelu layer.cpp cxx src caffe layers slice layer.cpp cxx src caffe layers lstm unit layer.cpp cxx src caffe layers hdf5 data layer.cpp cxx src caffe layers reshape layer.cpp cxx src caffe layers cudnn tanh layer.cpp cxx src caffe layers cudnn softmax layer.cpp cxx src caffe layers infogain loss layer.cpp cxx src caffe layers base data layer.cpp cxx src caffe layers eltwise layer.cpp cxx src caffe layers accuracy layer.cpp cxx src caffe layers sigmoid layer.cpp cxx src caffe layers dropout layer.cpp cxx src caffe layers neuron layer.cpp cxx src caffe layers recurrent layer.cpp cxx src caffe layers tile layer.cpp cxx src caffe layers hdf5 output layer.cpp cxx src caffe layers softmax layer.cpp cxx src caffe layers flatten layer.cpp cxx src caffe layers rnn layer.cpp cxx src caffe layers exp layer.cpp cxx src caffe layers lstm layer.cpp cxx src caffe layers cudnn relu layer.cpp cxx src caffe layers deconv layer.cpp cxx src caffe common.cpp cxx src caffe data transformer.cpp cxx src caffe net.cpp nvcc src caffe util math functions.cu nvcc src caffe util im2col.cu nvcc src caffe solvers adagrad solver.cu nvcc src caffe solvers sgd solver.cu nvcc src caffe solvers adam solver.cu nvcc src caffe solvers adadelta solver.cu nvcc src caffe solvers nesterov solver.cu nvcc src caffe solvers rmsprop solver.cu nvcc src caffe layers accuracy layer.cu nvcc src caffe layers batch norm layer.cu nvcc src caffe layers softmax layer.cu nvcc src caffe layers im2col layer.cu nvcc src caffe layers softmax loss layer.cu nvcc src caffe layers base data layer.cu nvcc src caffe layers sigmoid cross entropy loss layer.cu nvcc src caffe layers threshold layer.cu nvcc src caffe layers log layer.cu nvcc src caffe layers cudnn lcn layer.cu nvcc src caffe layers hdf5 data layer.cu nvcc src caffe layers crop layer.cu nvcc src caffe layers relu layer.cu nvcc src caffe layers slice layer.cu nvcc src caffe layers lrn layer.cu nvcc src caffe layers batch reindex layer.cu nvcc src caffe layers hdf5 output layer.cu nvcc src caffe layers elu layer.cu nvcc src caffe layers mvn layer.cu nvcc src caffe layers lstm unit layer.cu nvcc src caffe layers tanh layer.cu nvcc src caffe layers tile layer.cu nvcc src caffe layers dropout layer.cu nvcc src caffe layers filter layer.cu nvcc src caffe layers cudnn sigmoid layer.cu nvcc src caffe layers absval layer.cu nvcc src caffe layers bias layer.cu nvcc src caffe layers sigmoid layer.cu nvcc src caffe layers pooling layer.cu nvcc src caffe layers concat layer.cu nvcc src caffe layers cudnn pooling layer.cu nvcc src caffe layers power layer.cu nvcc src caffe layers exp layer.cu nvcc src caffe layers split layer.cu nvcc src caffe layers eltwise layer.cu nvcc src caffe layers cudnn softmax layer.cu nvcc src caffe layers deconv layer.cu nvcc src caffe layers bnll layer.cu nvcc src caffe layers reduction layer.cu nvcc src caffe layers cudnn lrn layer.cu nvcc src caffe layers scale layer.cu nvcc src caffe layers cudnn relu layer.cu nvcc src caffe layers recurrent layer.cu nvcc src caffe layers cudnn tanh layer.cu nvcc src caffe layers euclidean loss layer.cu nvcc src caffe layers inner product layer.cu nvcc src caffe layers embed layer.cu nvcc src caffe layers prelu layer.cu nvcc src caffe layers conv layer.cu nvcc src caffe layers silence layer.cu nvcc src caffe layers contrastive loss layer.cu nvcc src caffe layers cudnn conv layer.cu cxx tools upgrade net proto text.cpp cxx tools device query.cpp cxx tools caffe.cpp cxx tools extract features.cpp cxx tools compute image mean.cpp cxx tools test net.cpp cxx tools train net.cpp cxx tools convert imageset.cpp cxx tools finetune net.cpp cxx tools upgrade solver proto text.cpp cxx tools net speed benchmark.cpp cxx tools upgrade net proto binary.cpp cxx examples cifar10 convert cifar data.cpp cxx examples siamese convert mnist siamese data.cpp cxx examples cpp classification classification.cpp cxx examples mnist convert mnist data.cpp cxx .build release src caffe proto caffe.pb.cc ar o .build release lib libcaffe.a ld o .build release lib libcaffe.so.1.0.0 usr bin ld cannot find lopencv core collect2 error ld returned 1 exit status make .build release lib libcaffe.so.1.0.0 error 1 make waiting unfinished jobs....
177,3530,0,error make pycaffe. it runs cxx src caffe solvers sgd solver.cpp fails following error in file included src caffe solvers sgd solver.cpp 5 0 . include caffe util hdf5.hpp 6 18 fatal error hdf5.h no file directory compilation terminated. makefile 552 recipe target .build release src caffe solvers sgd solver.o failed make .build release src caffe solvers sgd solver.o error 1 any ideas ?
57,2272,0,"java web service call classify.py python script. i written java web service call classify.py java using .getruntime( ) .exec. command the problem is, every time i call web service initialize net model. would please suggest way go prob., thanks"
216,3405,0,"cross validation bad idea deep learning ? . hi guys, im trying cross validation caffe i ve small set images 3k, im way split train images 10 subsets, i generate lmdb files, i train subsets 1 9 validation 10, i finetuning trained network subsets 2 10 validate subset 1, subsequently pass subsets. the problem network suffers overfiting i finetuning subset validation already exposed training phase. so im wrong ? is way cross validation caffe ? i read places like github caffe user too, clear. if anyone help i really thanks, i ve lost week problem persist. thanks guys."
